,mesa,CONSENSO FEDERAL,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,FRENTE DE TODOS,FRENTE NOS,JUNTOS POR EL CAMBIO,localidad,pmale,pfemale,18-25,25-35,35-45,45-55,55-65,65-75,>75,18-25_m,25-35_m,35-45_m,45-55_m,55-65_m,65-75_m,>75_m,18-25_f,25-35_f,35-45_f,45-55_f,55-65_f,65-75_f,>75_f
594,595,-0.0234025161703035,-0.00879001113559362,-0.05195524439074084,0.004623048309522114,0.1092354348804701,DEL VISO,49.14285714285714,50.85714285714285,21.428571428571427,20.857142857142858,19.142857142857142,16.57142857142857,10.857142857142858,7.7142857142857135,3.428571428571429,23.595505617977533,20.786516853932586,19.662921348314608,14.606741573033707,9.550561797752808,8.426966292134832,3.3707865168539324,19.186046511627904,20.930232558139533,18.6046511627907,18.6046511627907,12.209302325581396,6.9767441860465125,3.4883720930232562
595,596,-0.018209915665867472,0.0055152958437054145,-0.11350721573302192,0.0004962417776243483,0.13116155636524474,MANUEL ALBERTI,45.714285714285715,54.28571428571429,26.315789473684212,19.00584795321637,16.95906432748538,15.497076023391811,12.865497076023393,6.432748538011697,2.9239766081871337,24.193548387096772,20.967741935483872,17.20430107526882,15.053763440860214,14.516129032258064,4.838709677419356,3.2258064516129035,28.846153846153847,16.666666666666664,16.666666666666664,16.025641025641026,10.8974358974359,8.333333333333332,2.564102564102564
596,597,-0.03659822201243018,0.00892927385728896,-0.11774840689166866,-0.010046416489654628,0.1771379120446857,MANUEL ALBERTI,52.57142857142857,47.42857142857143,20.0,23.18840579710145,21.15942028985507,15.65217391304348,8.985507246376812,8.695652173913043,2.318840579710145,21.47239263803681,23.31288343558282,22.085889570552148,14.723926380368097,7.975460122699388,7.975460122699388,2.4539877300613497,18.68131868131868,23.07692307692308,20.32967032967033,16.483516483516482,9.89010989010989,9.34065934065934,2.1978021978021984
597,598,0.009274937795031232,-0.025023548051636934,-0.1267892435766904,-0.0008221400687113099,0.16647247464160686,MANUEL ALBERTI,51.714285714285715,48.28571428571429,24.489795918367342,23.03206997084548,17.20116618075802,13.411078717201164,11.661807580174925,6.1224489795918355,4.081632653061225,28.3132530120482,22.891566265060238,18.072289156626507,10.843373493975903,9.63855421686747,6.024096385542169,4.216867469879518,20.903954802259886,23.16384180790961,16.38418079096045,15.819209039548024,13.559322033898303,6.214689265536723,3.954802259887006
598,599,-0.01692864754550158,-0.020837867708371607,-0.033730097037981355,-0.0033636818465765314,0.09868872940451523,MANUEL ALBERTI,50.0,50.0,26.436781609195403,26.436781609195403,16.666666666666664,12.643678160919542,10.344827586206897,5.172413793103448,2.2988505747126435,29.142857142857146,26.857142857142854,16.0,12.0,9.142857142857142,5.1428571428571415,1.7142857142857144,23.69942196531792,26.011560693641616,17.341040462427745,13.294797687861273,11.560693641618498,5.202312138728324,2.8901734104046244
599,600,-0.040965406275140795,0.008946098149637975,-0.0899115044247788,-0.0071440064360418325,0.15964601769911507,MANUEL ALBERTI,51.14285714285714,48.85714285714285,26.436781609195403,21.551724137931032,16.666666666666664,13.79310344827586,9.770114942528737,7.471264367816093,4.310344827586206,30.994152046783622,21.052631578947366,14.035087719298243,12.865497076023393,7.0175438596491215,7.602339181286548,6.432748538011697,22.033898305084747,22.033898305084747,19.209039548022602,14.689265536723163,12.429378531073446,7.344632768361581,2.2598870056497176
600,601,-0.040214974054855454,-0.011489992587101556,-0.12212750185322452,-0.010748702742772426,0.20756115641215717,MANUEL ALBERTI,52.85714285714286,47.14285714285714,25.648414985590783,24.20749279538905,20.749279538904897,12.96829971181556,8.645533141210375,5.475504322766571,2.3054755043227666,27.160493827160487,25.925925925925927,19.753086419753085,13.580246913580249,6.172839506172839,4.938271604938271,2.469135802469136,24.324324324324326,22.7027027027027,21.621621621621625,12.432432432432432,10.810810810810812,5.9459459459459465,2.1621621621621623
601,602,-0.01832513747747655,0.0050369462604568545,-0.09057415994641105,-0.0019316948545257256,0.12218748864090725,MANUEL ALBERTI,49.14285714285714,50.85714285714285,31.578947368421048,15.789473684210524,16.08187134502924,16.08187134502924,9.941520467836256,6.725146198830409,3.8011695906432745,28.323699421965323,14.450867052023122,18.497109826589593,15.028901734104045,12.13872832369942,6.358381502890174,5.202312138728324,34.9112426035503,17.159763313609467,13.6094674556213,17.159763313609467,7.6923076923076925,7.100591715976331,2.366863905325444
602,603,-0.020021668472372703,0.0033152762730227527,-0.09293607800650056,-0.0071289274106175506,0.136771397616468,MANUEL ALBERTI,52.85714285714286,47.14285714285714,22.807017543859647,26.023391812865494,18.421052631578945,16.666666666666664,7.894736842105262,5.847953216374267,2.3391812865497075,19.1358024691358,28.395061728395056,20.987654320987648,17.28395061728395,4.938271604938271,4.320987654320987,4.938271604938271,26.11111111111111,23.88888888888889,16.11111111111111,16.11111111111111,10.555555555555557,7.222222222222222,0.0
603,604,-0.029345752440803494,-0.01638424419257098,-0.1054314891706879,0.001122208506340476,0.16025137470542022,MANUEL ALBERTI,46.57142857142857,53.42857142857142,20.809248554913296,24.855491329479772,17.052023121387286,12.716763005780347,14.450867052023122,6.9364161849710975,3.1791907514450863,18.032786885245898,22.404371584699454,18.5792349726776,13.661202185792352,14.754098360655734,9.289617486338797,3.278688524590164,23.926380368098158,27.607361963190183,15.337423312883436,11.65644171779141,14.11042944785276,4.294478527607362,3.0674846625766867
604,605,-0.005887436233378861,-0.039347141304044826,-0.0748780419814345,-0.011646642321523154,0.14631059571265298,MANUEL ALBERTI,48.28571428571429,51.714285714285715,25.79710144927536,23.47826086956522,19.130434782608692,11.304347826086955,11.884057971014492,6.666666666666668,1.7391304347826086,28.813559322033896,20.903954802259886,18.644067796610173,10.16949152542373,12.429378531073446,5.649717514124294,3.3898305084745757,22.619047619047624,26.190476190476193,19.642857142857142,12.5,11.309523809523812,7.738095238095237,0.0
605,606,-0.02937503902104014,0.01248413144367443,-0.033558094524567594,0.00902166448148842,0.07066710370231633,DEL VISO,56.57142857142857,43.42857142857143,21.613832853025933,24.20749279538905,17.86743515850144,14.121037463976945,10.95100864553314,9.510086455331413,1.7291066282420748,19.86754966887417,28.47682119205298,17.218543046357613,13.90728476821192,9.271523178807945,8.609271523178807,2.6490066225165565,22.95918367346939,20.918367346938776,18.367346938775512,14.285714285714285,12.244897959183671,10.20408163265306,1.020408163265306
606,607,-0.011986378475740182,0.014488348530901723,-0.07604412923561865,-0.007778903523584376,0.1010216143194867,DEL VISO,49.714285714285715,50.28571428571429,22.02898550724637,24.057971014492754,22.318840579710145,15.072463768115945,8.695652173913043,4.63768115942029,3.188405797101449,24.71264367816092,21.26436781609195,23.5632183908046,14.367816091954026,8.045977011494253,5.172413793103448,2.8735632183908044,19.298245614035086,26.900584795321635,21.052631578947366,15.789473684210524,9.35672514619883,4.093567251461988,3.5087719298245608
607,608,-0.01323447893569845,-0.018026181135937236,-0.09020552618113603,-0.010899923247484223,0.14608562169537775,DEL VISO,52.28571428571429,47.714285714285715,31.19533527696793,19.825072886297377,17.20116618075802,14.57725947521866,8.746355685131196,5.539358600583091,2.915451895043732,30.48780487804878,19.51219512195122,14.634146341463413,14.634146341463413,11.585365853658535,4.2682926829268295,4.878048780487805,31.843575418994412,20.111731843575424,19.553072625698324,14.52513966480447,6.145251396648043,6.70391061452514,1.11731843575419
608,609,-0.02239694068292404,0.0012128822362694608,-0.08122600990282675,-0.006455387337509454,0.11914213552888797,DEL VISO,49.42857142857143,50.57142857142857,22.1264367816092,25.287356321839084,18.678160919540232,12.643678160919542,11.494252873563216,5.172413793103448,4.597701149425287,20.454545454545453,25.568181818181817,20.454545454545453,11.931818181818182,10.227272727272727,5.113636363636363,6.25,23.837209302325586,25.0,16.86046511627907,13.372093023255813,12.790697674418604,5.232558139534883,2.9069767441860463
609,610,0.0003515576270994164,-0.0003147007790970588,-0.18979575635922386,-0.008567799589471414,0.2223205071502285,DEL VISO,52.57142857142857,47.42857142857143,23.05475504322766,22.766570605187322,19.884726224783858,14.409221902017293,9.798270893371756,6.916426512968299,3.1700288184438037,28.04878048780488,20.73170731707317,23.170731707317074,11.585365853658535,6.097560975609755,6.707317073170732,3.658536585365853,18.5792349726776,24.590163934426233,16.939890710382517,16.939890710382517,13.114754098360656,7.103825136612022,2.7322404371584703
610,611,-0.03594218707390237,0.0008466762761826854,-0.07753840559949099,0.0019712493669406667,0.12842728583115826,DEL VISO,53.14285714285714,46.85714285714286,23.98843930635838,23.121387283236995,18.786127167630056,16.473988439306353,9.826589595375722,5.202312138728324,2.601156069364162,26.993865030674854,20.858895705521476,17.791411042944784,14.723926380368097,11.65644171779141,4.294478527607362,3.6809815950920246,21.311475409836067,25.136612021857925,19.672131147540984,18.032786885245898,8.196721311475411,6.0109289617486334,1.639344262295082
611,612,-0.014213496097394973,-0.016661543697100763,-0.03758247066185105,0.012983983401578605,0.07573853095188432,DEL VISO,46.57142857142857,53.42857142857142,23.410404624277447,26.300578034682086,21.965317919075147,11.560693641618498,8.670520231213873,5.491329479768787,2.601156069364162,24.86486486486487,23.24324324324325,25.94594594594595,10.810810810810812,6.486486486486488,4.864864864864865,3.7837837837837838,21.73913043478261,29.813664596273288,17.391304347826086,12.422360248447205,11.180124223602483,6.211180124223603,1.2422360248447204
612,613,-0.02022899939566606,-0.00916213416213416,-0.09280842614175944,0.005546922213588882,0.13362794612794615,DEL VISO,49.42857142857143,50.57142857142857,28.612716763005782,19.364161849710978,16.184971098265898,14.450867052023122,11.560693641618498,4.913294797687861,4.913294797687861,29.54545454545455,20.454545454545453,15.909090909090908,11.363636363636365,11.363636363636365,5.6818181818181825,5.6818181818181825,27.64705882352941,18.235294117647054,16.470588235294116,17.647058823529417,11.764705882352938,4.117647058823529,4.117647058823529
613,614,-0.026068013353703387,-0.009109941719006392,-0.09215187008430936,0.0010977196853958014,0.14096078764216602,DEL VISO,52.0,48.0,21.902017291066283,25.072046109510087,19.020172910662826,12.96829971181556,11.815561959654179,7.204610951008647,2.0172910662824206,25.903614457831324,21.084337349397593,19.27710843373494,16.265060240963855,8.433734939759036,6.626506024096386,2.409638554216868,18.232044198895032,28.7292817679558,18.78453038674033,9.944751381215472,14.917127071823206,7.734806629834254,1.6574585635359116
614,615,-0.04915851150034284,0.0035965841800162032,-0.10845540110951823,-0.01571090195100667,0.1853020008726548,DEL VISO,46.28571428571429,53.714285714285715,22.701149425287355,22.41379310344828,19.25287356321839,14.367816091954026,11.781609195402298,6.321839080459771,3.160919540229885,22.04301075268817,20.967741935483872,22.04301075268817,13.978494623655912,11.29032258064516,6.451612903225807,3.2258064516129035,23.456790123456788,24.074074074074073,16.049382716049386,14.814814814814813,12.345679012345679,6.172839506172839,3.08641975308642
615,616,-0.011494252873563232,0.017241379310344827,0.032567049808429116,0.0,0.01149425287356326,DEL VISO,45.714285714285715,54.28571428571429,15.714285714285715,18.571428571428573,17.142857142857142,17.142857142857142,14.285714285714285,10.0,7.142857142857142,7.894736842105262,15.789473684210524,13.157894736842106,21.052631578947366,21.052631578947366,7.894736842105262,13.157894736842106,25.0,21.875,21.875,12.5,6.25,12.5,0.0
616,617,-0.025764527696728073,-0.0289551640421409,-0.06365124618571394,0.00013920751943337015,0.13138962514199165,VILLA ROSA,49.42857142857143,50.57142857142857,23.546511627906977,26.16279069767442,22.38372093023256,9.593023255813952,11.046511627906975,4.941860465116279,2.3255813953488373,21.83908045977012,25.86206896551724,21.83908045977012,9.770114942528737,12.06896551724138,6.321839080459771,2.2988505747126435,25.294117647058826,26.470588235294123,22.94117647058824,9.411764705882351,10.0,3.5294117647058822,2.3529411764705883
617,618,-0.020145185859208298,-0.005427912427759814,-0.041280929742368466,-0.024786986831913244,0.1040345082772065,VILLA ROSA,51.14285714285714,48.85714285714285,18.950437317784253,25.07288629737609,21.865889212827987,17.49271137026239,7.580174927113703,5.247813411078718,3.7900874635568513,18.67469879518072,25.30120481927711,21.084337349397593,18.072289156626507,9.63855421686747,4.216867469879518,3.0120481927710845,19.209039548022602,24.858757062146893,22.598870056497177,16.94915254237288,5.649717514124294,6.214689265536723,4.519774011299434
618,619,-0.04030483809786545,0.02006620917962688,-0.035759853788061624,0.017024724990516913,0.06733680471740405,VILLA ROSA,46.57142857142857,53.42857142857142,23.30383480825959,23.59882005899705,18.289085545722717,15.33923303834808,10.324483775811212,5.899705014749262,3.2448377581120944,28.089887640449444,21.34831460674157,19.101123595505616,16.292134831460675,7.865168539325843,3.9325842696629216,3.3707865168539324,18.01242236024845,26.08695652173913,17.391304347826086,14.285714285714285,13.043478260869565,8.074534161490684,3.1055900621118013
619,620,-0.04890752670881114,0.0012261429763113178,-0.05833978230936998,-0.021027849526125894,0.14098885415933832,VILLA ROSA,51.14285714285714,48.85714285714285,30.232558139534877,18.8953488372093,16.86046511627907,16.27906976744186,7.267441860465118,5.5232558139534875,4.941860465116279,32.53012048192771,16.867469879518072,18.67469879518072,13.855421686746988,7.2289156626506035,6.626506024096386,4.216867469879518,28.089887640449444,20.786516853932586,15.168539325842698,18.539325842696627,7.303370786516854,4.49438202247191,5.617977528089887
620,621,-0.07395237085718323,-0.0035718645004207857,-0.11654492775968284,0.011409408907818913,0.19981241287156065,VILLA ROSA,49.714285714285715,50.28571428571429,24.48377581120944,24.18879056047198,17.69911504424779,17.69911504424779,9.734513274336283,3.2448377581120944,2.949852507374631,21.428571428571427,23.214285714285715,19.047619047619047,19.047619047619047,10.119047619047619,4.166666666666666,2.976190476190476,27.485380116959067,25.146198830409354,16.374269005847953,16.374269005847953,9.35672514619883,2.3391812865497075,2.9239766081871337
621,622,-0.022172135956506432,-0.012286345679978099,-0.03909336253764617,0.005563812727343846,0.10489107052059293,VILLA ROSA,50.28571428571429,49.714285714285715,21.70087976539589,21.994134897360702,19.941348973607038,14.07624633431085,10.557184750733137,7.624633431085044,4.10557184750733,19.161676646706592,22.15568862275449,21.556886227544908,14.371257485029941,10.778443113772457,8.383233532934131,3.5928143712574854,24.13793103448276,21.83908045977012,18.39080459770115,13.79310344827586,10.344827586206897,6.896551724137932,4.597701149425287
